_id,periodo,ID_SR,denominazione,tipologia,categoria,totale_unita,totale_bagni,totale_letti,indirizzo,frazione,cap,codice_istat_comune,comune,provincia,latitudine,longitudine,telefono,fax,sitoweb,email,periodi,servizi_generali,servizi_camera,prezzo_alta_stagione_o_unica,prezzo_bassa_stagione,foto1,foto2,foto3,foto4,foto5
4030,2015,13914,OLTRE IL GIARDINO,Affittacamere,,3,3,6,VIA GENERALE FALCONE  31,,72023,74010,MESAGNE,Brindisi,40.5576859,17.81152450000002,0831/778890,,www.oltre-ilgiardino.it,info@oltre-ilgiardino.it,01/01/2015-31/12/2015,Bagno privato-Sala Tv-Sala lettura-Parco / Giardino-Camere / struttura per ospiti Disabili,,camera-doppia-bagno (50-60),camera-doppia-bagno (40-50),http://www.agenziapugliapromozione.it/portal/documents/ddl/368189/fileFoto1,http://www.agenziapugliapromozione.it/portal/documents/ddl/368189/fileFoto2,http://www.agenziapugliapromozione.it/portal/documents/ddl/368189/fileFoto3,http://www.agenziapugliapromozione.it/portal/documents/ddl/368189/fileFoto4,http://www.agenziapugliapromozione.it/portal/documents/ddl/368189/fileFoto5
4031,2015,13430,OLTREILMARE,Bed & breakfast,,2,2,8,STRADA SANTA CHIARA  46,,73050,75052,NARDO',Lecce,,,,,,antoniopar@libero.it,01/06/2015-31/08/2015,Bagno privato-Parco / Giardino,Nessuno,camera-quadrupla-bagno-persona (30-50),camera-quadrupla-bagno-persona (0-0),,,,,
4032,2015,13503,OLTRELMAR,Bed & breakfast,,2,2,4,VIA TORINO  159,,73046,75042,MATINO,Lecce,,,0833/506590,,www.oltrelmar.it,info@oltrelmar.it,,Reception 24h-Deposito bagagli-Cassaforte / cassette di sicurezza-Cucina in uso comune-Bagno privato-Sala Tv-Sala lettura-Parco / Giardino,Aria condizionata indipendente-Riscaldamento indipendente-Cassaforte / cassetta di sicurezza-Tv satellitare-Frigobar-Riscaldamento,,,http://www.agenziapugliapromozione.it/portal/documents/ddl/1103976/fileFoto1,http://www.agenziapugliapromozione.it/portal/documents/ddl/1103976/fileFoto2,http://www.agenziapugliapromozione.it/portal/documents/ddl/1103976/fileFoto3,http://www.agenziapugliapromozione.it/portal/documents/ddl/1103976/fileFoto4,http://www.agenziapugliapromozione.it/portal/documents/ddl/1103976/fileFoto5
4033,2015,8026,OMBRA DEGLI ULIVI,Campeggi,1 stella,91,30,280,LOCALITA' FUNNI  -,,71030,71031,MATTINATA,Foggia,41.7106192,16.04908820000003,0884559076,0884559076,,ombradegliulivi@camping.it,,Bar-Reception 24h-Accesso animali piccola taglia-Camere / struttura per ospiti disabili,Angolo cottura,,,,,,,
4034,2015,15104,ONDA,Bed & breakfast,,4,2,8,PIAZZA N. SAURO  29,,73010,75097,PORTO CESAREO,Lecce,,,3420504630,,www.bbonda.it,info@bbonda.it,01/01/2015-31/12/2015,Deposito bagagli-Cassaforte / cassette di sicurezza-Bagno privato-Sala Tv-Somministrazione bevande-Somministrazione alimenti,Aria condizionata indipendente-Riscaldamento indipendente-Cassaforte / cassetta di sicurezza-Tv satellitare-Insonorizzazione-Frigobar-Riscaldamento,camera-doppia (70-120)#camera-doppia-bagno (80-140)#camera-doppia-bagno-persona (40-70)#camera-doppia-persona (35-60)#camera-doppia (70-120)#camera-doppia-bagno (80-140)#camera-doppia-bagno-persona (40-70)#camera-doppia-persona (35-60),camera-doppia (50-60)#camera-doppia-bagno (60-70)#camera-doppia-bagno-persona (30-35)#camera-doppia-persona (25-30)#camera-doppia (50-60)#camera-doppia-bagno (60-70)#camera-doppia-bagno-persona (30-35)#camera-doppia-persona (25-30),,,,,
4035,2015,12327,ONIRO,Bed & breakfast,,2,2,6,,,,75035,LECCE,Lecce,,,,,www.bboniro.com,bboniro@gmail.com,,,,,,,,,,
4037,2015,3037,OPERA S.VINCENZO,Case per ferie,,45,45,74,,,,74007,FASANO,Brindisi,,,0804331181,,,trulloimmacolata@libero.it,,,,,,,,,,
4038,2015,1965,OPERA SACRO CUORE DON GUANELLA,Case per ferie,,18,22,40,VIA DEL FARO   118,,72010,74007,FASANO,Brindisi,,,080 4413037,,www.sacrocuorefasano.net,scuorefasano.caseferie@email.it,01/04/2015-31/10/2015,Ascensore-Parcheggio Coperto / Scoperto-Camere / struttura per ospiti disabili,Aria condizionata indipendente-Riscaldamento indipendente-Tv-Frigobar,camera-doppia-bagno (45-50)#camera-singola-bagno (45-70)#camera-tripla-bagno (45-50)#mezza-pensione-bagno (60-65)#pasto-cena (15-15)#pasto-pranzo (20-20)#pensione-completa-bagno (70-75),camera-doppia-bagno (30-30)#camera-singola-bagno (30-30)#camera-tripla-bagno (30-30)#mezza-pensione-bagno (45-45)#pensione-completa-bagno (55-55),,,,,
4039,2015,12060,OPUNZIA,Bed & breakfast,,5,5,8,,,,75030,GALATONE,Lecce,40.1506664,18.070979999999963,,,,valerio_chirivi@libero.it,,Reception 24h-Deposito bagagli-Bagno privato-Sala Tv-Sala lettura-Parco / Giardino-Accesso animali piccola taglia,Aria condizionata indipendente-Riscaldamento indipendente-Tv-Tv satellitare-Frigobar-Riscaldamento-Telefono-Angolo cottura,,,,,,,
4040,2015,6615,ORCHIDEA,Alberghi,3 stelle,28,30,44,LOCALITA' POZZO  -,,71010,71038,PESCHICI,Foggia,,,0884962410,0884962410,www.hotelorchideapeschici.it,info@hotelorchideapeschici.it,01/04/2015-30/09/2015,Ristorante-Bar-Reception 24h-Ascensore-Cassaforte / cassette di sicurezza-Parcheggio Coperto / Scoperto-Accesso animali piccola taglia-Camere / struttura per ospiti disabili,Aria condizionata indipendente-Riscaldamento indipendente-Cassafforte / cassetta di sicurezza-Tv satellitare-Frigobar-Riscaldamento-Telefono,camera-doppia-bagno (95-145)#camera-singola-bagno (60-95)#mezza-pensione-bagno (68-95)#pasto-cena (20-25),camera-doppia-bagno (65-95)#camera-singola-bagno (40-55)#mezza-pensione-bagno (55-68),,,,,
4041,2015,12951,ORCHIDEA,Bed & breakfast,,1,2,2,VIA CESARE BRAICO   82,,72100,74001,BRINDISI,Brindisi,,,,,,info@orchideabeb.it,,Camere fumatori-Cucina in uso comune-Bagno privato-Sala Tv-Parco / Giardino-Accesso animali piccola taglia-Camere / struttura per ospiti Disabili,Aria condizionata indipendente-Riscaldamento indipendente-Tv-Tv satellitare-Frigobar-Riscaldamento-Telefono-Angolo cottura,,,,,,,
4042,2015,14822,ORCHIDEA BLU,Bed & breakfast,,2,2,4,VIA G. PETRAGLIONE  20,,70125,72006,BARI,Bari,41.0974732,16.867672399999947,3249543424,,,bborchideablu@gmail.com,01/01/2015-31/12/2015,Cucina in uso comune-Bagno privato,Aria condizionata centralizzata-Riscaldamento,camera-doppia (60-80)#camera-doppia-bagno (60-80)#doppia-uso-singola (30-50),camera-doppia (0-0)#camera-doppia-bagno (0-0),http://www.agenziapugliapromozione.it/portal/documents/ddl/989714/fileFoto1,http://www.agenziapugliapromozione.it/portal/documents/ddl/989714/fileFoto2,http://www.agenziapugliapromozione.it/portal/documents/ddl/989714/fileFoto3,http://www.agenziapugliapromozione.it/portal/documents/ddl/989714/fileFoto4,http://www.agenziapugliapromozione.it/portal/documents/ddl/989714/fileFoto5
4043,2015,14437,ORCHIDEA BLU HOTEL,Alberghi,4 stelle,79,88,218,VIA DELLA DIFESA  2,San Menaio,71018,71059,VICO DEL GARGANO,Foggia,,,0884-991575,0884993619,www.orchideavillage.it,info@orchideavilage.it,17/05/2015-20/09/2015,Ristorante-Bar-Reception 24h-Ascensore-Facchinaggio-Cassaforte / cassette di sicurezza-Parcheggio Coperto / Scoperto-Accesso animali piccola taglia-Camere / struttura per ospiti disabili,Aria condizionata indipendente-Riscaldamento indipendente-Cassaforte / cassetta di sicurezza-Tv satellitare-Frigobar-Riscaldamento-Telefono,doppia-uso-singola-bagno (128-182)#mezza-pensione-bagno (89-130)#pensione-completa-bagno (99-140)#supplemento-tessera-club (30-35),doppia-uso-singola-bagno (84-123)#mezza-pensione-bagno (55-85)#pensione-completa-bagno (65-95),,,,,
4044,2015,14176,ORIENS,Bed & breakfast,,2,2,4,VIA SFORZA  28,,73028,75057,OTRANTO,Lecce,,,3888843447,,,Beboriens@libero.it,,Bagno privato,Tv,,,,,,,
4045,2015,3053,ORIENTALE,Alberghi,4 stelle,43,49,86,CORSO GARIBALDI   40,,72100,74001,BRINDISI,Brindisi,,,0831 568451,0831568460,www.hotelorientale.it,segreteria@hotelorientale.it,01/01/2015-31/12/2015,Bar-Reception 24h-Camere fumatori-Ascensore-Deposito bagagli-Facchinaggio-Cassaforte / cassette di sicurezza-Parcheggio Coperto / Scoperto-Quotidiani,Aria condizionata indipendente-Riscaldamento indipendente-Cassaforte / cassetta di sicurezza-Tv satellitare-Frigobar-Telefono,camera-doppia-bagno (40-135)#supplemento-servizio-incamera (5-10),camera-doppia-bagno (0-0),,,,,
4046,2015,14323,ORIZZONTE,Bed & breakfast,,3,2,9,VICO LORETO  1,torricella,74020,73028,TORRICELLA,Taranto,,,333 9993819,,http://www.bborizzonte.com/,claudio.spilotros@libero.it,01/03/2015-20/11/2015,Cucina in uso comune-Bagno privato-Sala Tv-Parco / Giardino,Aria condizionata indipendente-Riscaldamento indipendente-Tv-Insonorizzazione-Riscaldamento-Angolo cottura,camera-doppia (60-90)#camera-quadrupla-bagno (90-135)#camera-quadrupla-persona (75-180)#camera-tripla-bagno-persona (75-135),camera-doppia (20-50)#camera-quadrupla-bagno (25-90)#camera-quadrupla-persona (30-80)#camera-tripla-bagno-persona (25-45),,,,,
4047,2015,13936,ORLANDO MAURO,Bed & breakfast,,3,4,7,VIA KENNEDY  sn,-,73040,75004,ALLISTE,Lecce,39.91479233631478,18.08070744257816,3471068397,,www.orlandobb.it,info@orlandobb.it,01/04/2015-31/10/2015,Reception 24h-Deposito bagagli-Cassaforte / cassette di sicurezza-Cucina in uso comune-Bagno privato-Accesso animali piccola taglia,Aria condizionata centralizzata-Riscaldamento centralizzato-Cassaforte / cassetta di sicurezza-Tv satellitare-Insonorizzazione-Frigobar-Riscaldamento,camera-doppia-bagno-persona (51-90)#camera-tripla-bagno-persona (51-90),camera-doppia-bagno-persona (25-50)#camera-tripla-bagno-persona (25-50),http://www.agenziapugliapromozione.it/portal/documents/ddl/374598/fileFoto1,http://www.agenziapugliapromozione.it/portal/documents/ddl/374598/fileFoto2,http://www.agenziapugliapromozione.it/portal/documents/ddl/374598/fileFoto3,http://www.agenziapugliapromozione.it/portal/documents/ddl/374598/fileFoto4,http://www.agenziapugliapromozione.it/portal/documents/ddl/374598/fileFoto5
4048,2015,14096,ORO DI PUGLIA,Bed & breakfast,,6,6,10,,,,71060,VIESTE,Foggia,,,0884.701497,,www.viesteresidencevillaorodipuglia.it,info@mafrolla.it,,,,,,,,,,
4049,2015,771,ORSA MAGGIORE,Alberghi,3 stelle,29,29,58,VIA LITORANEA PER S.CESAREA T.     303,,73030,75096,CASTRO,Lecce,,,0836 - 947028/9,,www.orsamaggiore.it,info@orsamaggiore.it,01/05/2015-30/09/2015,Ristorante-Bar-Ascensore-Cassaforte / cassette di sicurezza-Parcheggio Coperto / Scoperto-Cucina in uso comune-Accesso animali piccola taglia,Aria condizionata centralizzata-Aria condizionata indipendente-Tv-Frigobar-Riscaldamento-Telefono,camera-doppia-bagno (90-150)#doppia-uso-singola (70-140)#doppia-uso-singola-bagno (90-145)#pasto-pranzo (20-50),camera-doppia-bagno (60-90)#doppia-uso-singola (50-70)#doppia-uso-singola-bagno (70-90),http://www.agenziapugliapromozione.it/portal/documents/ddl/892586/fileFoto1,,,,
4050,2015,11731,ORSA MAGGIORE,Bed & breakfast,,4,4,9,C.DA ROMANAZZI  682,Romanazzi,70043,72030,MONOPOLI,Bari,,,,,,claryfil@tiscali.it,01/07/2015-01/10/2015,Camere fumatori-Cucina in uso comune-Bagno privato-Parco / Giardino-Accesso animali piccola taglia,Frigobar,camera-doppia-bagno-persona (20-20)#camera-tripla-bagno-persona (20-20)#doppia-uso-singola (20-20),camera-doppia-bagno-persona (20-20)#camera-tripla-bagno-persona (20-20),,,,,
4051,2015,7406,ORSINI,Bed & breakfast,,2,2,4,VIA ACQUAVIVA D'ARAGONA  7,,70014,72019,CONVERSANO,Bari,,,,,,bborsini@libero.it,01/01/2015-07/01/2015#14/04/2015-31/12/2015,Bagno privato-Sala Tv-Sala lettura,Aria condizionata indipendente-Riscaldamento indipendente-Tv-Riscaldamento,,,,,,,
4053,2015,12849,"OSTELLO ""FOR YOUNG""",Ostelli della giovent,1a Categoria,5,5,23,,,,72035,POLIGNANO A MARE,Bari,40.97209961481341,17.197135291635163,3487450190,,www.ostellopolignanoamare.com,info@ostellopolignanoamare.com,,Bar-Reception 24h-Deposito bagagli-Parcheggio Coperto / Scoperto-Camere / struttura per ospiti disabili,Aria condizionata indipendente-Riscaldamento indipendente,,,http://www.agenziapugliapromozione.it/portal/documents/ddl/527947/fileFoto1,http://www.agenziapugliapromozione.it/portal/documents/ddl/527947/fileFoto2,http://www.agenziapugliapromozione.it/portal/documents/ddl/527947/fileFoto3,http://www.agenziapugliapromozione.it/portal/documents/ddl/527947/fileFoto4,http://www.agenziapugliapromozione.it/portal/documents/ddl/527947/fileFoto5
4054,2015,13851,OSTELLO DEI TEMPLARI,Bed & breakfast,,2,2,6,VIA OGNISSANTI  31,,76125,110009,TRANI,Barletta-Andria-Trani,,,0883 954895,,,ugocangelli.arch@libero.it,01/01/2015-13/03/2015#01/04/2015-31/07/2015#01/10/2015-15/12/2015,Bagno privato-Accesso animali piccola taglia,Aria condizionata indipendente-Riscaldamento indipendente-Tv-Frigobar,camera-tripla-bagno (80-120),camera-tripla-bagno (0-0),,,,,
4055,2015,8002,OSTELLO DEL SOLE,Ostelli della giovent,2a Categoria,9,4,22,VIA A. VESPUCCI  45,,73100,75035,LECCE,Lecce,,,0832 498015 - 0832 650890,,www.ostellodelsole.it,ostellodelsole@libero.it,01/01/2015-31/12/2015,Parcheggio Coperto / Scoperto-Camere / struttura per ospiti disabili,Aria condizionata indipendente-Riscaldamento indipendente,camera-doppia (17-23)#camera-pluri (13-15)#camera-singola (20-26),camera-doppia (13-15)#camera-pluri (10-12)#camera-singola (15-18),http://www.agenziapugliapromozione.it/portal/documents/ddl/1001631/fileFoto1,http://www.agenziapugliapromozione.it/portal/documents/ddl/1001631/fileFoto2,http://www.agenziapugliapromozione.it/portal/documents/ddl/1001631/fileFoto3,http://www.agenziapugliapromozione.it/portal/documents/ddl/1001631/fileFoto4,http://www.agenziapugliapromozione.it/portal/documents/ddl/1001631/fileFoto5
4056,2015,4891,OSTELLO LA LOCANDA,Ostelli della giovent,1a Categoria,11,11,24,VICO CIVITANOVA  12,,74123,73027,TARANTO,Taranto,,,0994760033,,www.ostellolalocanda.it,info@ostellolalocanda.it,,Deposito bagagli-Camere / struttura per ospiti disabili-Ristorante,Aria condizionata indipendente-Rscaldamento centralizzato-Tv,,,,,,,
4057,2015,9955,OSTUNI PALACE,Alberghi,4 stelle,34,34,68,CORSO VITTORIO EMANUELE II  218,,72017,74012,OSTUNI,Brindisi,,,0831 338885,0831333143,www.ostunipalace.com,info@ostunipalace.com,,Ristorante-Bar-Reception 24h-Camere fumatori-Ascensore-Deposito bagagli-Facchinaggio-Cassaforte / cassette di sicurezza-Parcheggio Coperto / Scoperto-Baby sitting-Quotidiani-Accesso animali piccola taglia-Camere / struttura per ospiti disabili,Aria condizionata indipendente-Riscaldamento indipendente-Cassaforte / cassetta di sicurezza-Tv-Frigobar-Riscaldamento-Telefono,,,http://www.agenziapugliapromozione.it/portal/documents/ddl/415360/fileFoto1,http://www.agenziapugliapromozione.it/portal/documents/ddl/415360/fileFoto2,http://www.agenziapugliapromozione.it/portal/documents/ddl/415360/fileFoto3,http://www.agenziapugliapromozione.it/portal/documents/ddl/415360/fileFoto4,http://www.agenziapugliapromozione.it/portal/documents/ddl/415360/fileFoto5
4069,2015,6165,PALACE HOTEL SAN MICHELE,Alberghi,4 stelle,66,66,156,VIA MADONNA DEGLI ANGELI  -,,71037,71033,MONTE SANT'ANGELO,Foggia,41.708557,15.948491600000011,0884565653,0884565737,www.palacehotelsanmichele.it,info@palacehotelsanmichele.it,01/01/2015-31/12/2015,Ristorante-Bar-Punto ristoro-Reception 24h-Ascensore-Deposito bagagli-Cassaforte / cassette di sicurezza-Parcheggio Coperto / Scoperto-Accesso animali piccola taglia-Camere / struttura per ospiti disabili,Aria condizionata indipendente-Rscaldamento centralizzato-Cassafforte / cassetta di sicurezza-Tv-Frigobar-Riscaldamento-Telefono,camera-doppia-bagno (45-210)#camera-singola-bagno (35-135)#mezza-pensione-bagno (37-130)#pasto-cena (14-25)#pasto-pranzo (14-25)#pensione-completa-bagno (47-155)#suite-bagno (55-270)#supplemento-servizio-incamera (5-10)#supplemento-vista-panoramica (5-25),camera-doppia-bagno (39-170)#camera-singola-bagno (29-115)#mezza-pensione-bagno (34-120)#pasto-cena (0-0)#pasto-pranzo (0-0)#pensione-completa-bagno (44-145)#suite-bagno (49-250)#supplemento-servizio-incamera (0-0)#supplemento-vista-panoramica (0-0),,,,,
4058,2015,3257,OSTUNI ROSA MARINA RESORT,Alberghi,4 stelle,240,240,498,ROSA MARINA  s.n.,,72017,74012,OSTUNI,Brindisi,40.79322417922439,17.555126589671318,0831350411,0831350412,www.ostunirosamarinaresort.com,info@ostunirosamarinaresort.com,25/04/2015-12/10/2015,Ristorante-Bar-Reception 24h-Deposito bagagli-Facchinaggio-Parcheggio Coperto / Scoperto-Quotidiani,Aria condizionata centralizzata-Cassafforte / cassetta di sicurezza-Tv satellitare-Frigobar-Telefono,camera-doppia-bagno (140-390)#camera-singola-bagno (120-300)#mezza-pensione-bagno (100-340)#pasto-cena (30-100)#pasto-pranzo (30-100)#pensione-completa-bagno (110-350)#suite-bagno (240-600)#supplemento-servizio-incamera (6-20)#supplemento-tessera-club (25-60),camera-doppia-bagno (120-320)#camera-singola-bagno (95-250)#mezza-pensione-bagno (80-240)#pasto-cena (0-0)#pasto-pranzo (0-0)#pensione-completa-bagno (90-250)#suite-bagno (200-500)#supplemento-servizio-incamera (0-0)#supplemento-tessera-club (0-0),http://www.agenziapugliapromozione.it/portal/documents/ddl/431144/fileFoto1,http://www.agenziapugliapromozione.it/portal/documents/ddl/431144/fileFoto2,http://www.agenziapugliapromozione.it/portal/documents/ddl/431144/fileFoto3,http://www.agenziapugliapromozione.it/portal/documents/ddl/431144/fileFoto4,http://www.agenziapugliapromozione.it/portal/documents/ddl/431144/fileFoto5
4059,2015,4061,OTRANTO  B&B,Bed & breakfast,,5,5,10,VIA FACCOLLI  30-34,,73028,75057,OTRANTO,Lecce,40.14434158871287,18.48776197843472,3400915344,,www.bbotranto.it,bbotranto@libero.it,15/04/2015-15/09/2015#20/12/2015-31/12/2015,Reception 24h-Bagno privato,Aria condizionata indipendente-Riscaldamento centralizzato-Tv-Frigobar-Riscaldamento,camera-doppia-bagno (50-100)#camera-doppia-bagno-persona (25-50),camera-doppia-bagno-persona (0-0),http://www.agenziapugliapromozione.it/portal/documents/ddl/895756/fileFoto1,http://www.agenziapugliapromozione.it/portal/documents/ddl/895756/fileFoto2,http://www.agenziapugliapromozione.it/portal/documents/ddl/895756/fileFoto3,http://www.agenziapugliapromozione.it/portal/documents/ddl/895756/fileFoto4,http://www.agenziapugliapromozione.it/portal/documents/ddl/895756/fileFoto5
4060,2015,13353,OTRANTO LE SANCINARE,Bed & breakfast,,3,3,10,CASE SPARSE S.P. OTRANTO-CASAMASSELLA  s.n.,,73020,75091,UGGIANO LA CHIESA,Lecce,40.12288523382171,18.469307401171818,0836/812404,,,claudio.coluccia@alice.it,01/05/2015-30/09/2015,Reception 24h-Deposito bagagli-Cucina in uso comune-Bagno privato-Sala Tv-Sala lettura-Parco / Giardino-Accesso animali piccola taglia,Aria condizionata indipendente-Riscaldamento indipendente-Tv-Frigobar-Riscaldamento,camera-quadrupla-bagno (20-50)#camera-quadrupla-bagno-persona (20-50)#camera-tripla-bagno (20-50)#camera-tripla-bagno-persona (20-50)#doppia-uso-singola (35-50),camera-quadrupla-bagno-persona (0-0)#camera-tripla-bagno-persona (0-0),,,,,
4061,2015,14473,OTRANTO VACANZA FACILE,Case e appartamenti vacanza,,10,10,0,VIA DELLE TORRI  17,,73028,75057,OTRANTO,Lecce,,,3881578827,,www.otrantovacanzafacile.com,info@otrantovacanzafacile.com,01/01/2015-31/12/2015,Reception 24h-Accesso animali piccola taglia,Nessuno,ua-bilocale-sett (450-1480)#ua-monolocale-sett (250-850)#ua-plurilocale-sett (700-2040),ua-bilocale-sett (0-0)#ua-monolocale-sett (0-0)#ua-plurilocale-sett (0-0),,,,,
4062,2015,1507,OTTAVA PICCOLA,Alloggi agrituristici,,5,5,10,,,,74007,FASANO,Brindisi,,,080 4810902,,,ottava.piccola@libero.it,,,,,,,,,,
4068,2015,14075,PALACE HOTEL BARI,Alberghi,4 stelle,195,195,358,VIA FRANCESCO LOMBARDI  13,Bari,70122,72006,BARI,Bari,41.1264252,16.86507849999998,080 5216551,0805211499,www.palacehotelbari.it,info@palacehotelbari.it,01/01/2015-31/12/2015,Ristorante-Bar-Punto ristoro-Reception 24h-Ascensore-Deposito bagagli-Facchinaggio-Cassaforte / cassette di sicurezza-Parcheggio Coperto / Scoperto-Quotidiani-Accesso animali piccola taglia-Camere / struttura per ospiti disabili,Aria condizionata centralizzata-Aria condizionata indipendente-Riscaldamento centralizzato-Riscaldamento indipendente-Cassaforte / cassetta di sicurezza-Tv-Tv satellitare-Insonorizzazione-Frigobar-Riscaldamento-Telefono,camera-doppia-bagno (349-399)#camera-singola-bagno (299-299)#jr-suite-bagno (399-499)#suite-bagno (949-949)#camera-doppia-bagno (349-399)#camera-singola-bagno (299-299)#jr-suite-bagno (399-499)#suite-bagno (949-949),camera-doppia-bagno (0-0)#camera-singola-bagno (0-0)#jr-suite-bagno (0-0)#suite-bagno (0-0)#camera-doppia-bagno (0-0)#camera-singola-bagno (0-0)#jr-suite-bagno (0-0)#suite-bagno (0-0),http://www.agenziapugliapromozione.it/portal/documents/ddl/798436/fileFoto1,http://www.agenziapugliapromozione.it/portal/documents/ddl/798436/fileFoto2,http://www.agenziapugliapromozione.it/portal/documents/ddl/798436/fileFoto3,,
4063,2015,15067,OTTAVOPINO,Bed & breakfast,,2,2,5,VIA ZANARDELLI  40,,73100,75035,LECCE,Lecce,40.3536967155818,18.18202748783574,3474196013,,www.bbottavopino.it,info@bbottavopino.it,01/01/2015-11/01/2015#09/02/2015-22/02/2015#09/03/2015-30/09/2015#01/12/2015-31/12/2015,Ascensore-Cucina in uso comune-Bagno privato-Sala Tv-Sala lettura-Camere / struttura per ospiti Disabili,Aria condizionata indipendente-Riscaldamento centralizzato-Tv satellitare,camera-doppia-bagno (80-90)#camera-tripla-bagno (110-130),camera-doppia-bagno (65-70)#camera-tripla-bagno (95-100),http://www.agenziapugliapromozione.it/portal/documents/ddl/1198088/fileFoto1,http://www.agenziapugliapromozione.it/portal/documents/ddl/1198088/fileFoto2,http://www.agenziapugliapromozione.it/portal/documents/ddl/1198088/fileFoto3,http://www.agenziapugliapromozione.it/portal/documents/ddl/1198088/fileFoto4,http://www.agenziapugliapromozione.it/portal/documents/ddl/1198088/fileFoto5
